Frame;Hour;Vacc0;Vacc1;Vacc2;dS;dI;dR;dV;
52;4;184494;5995;0;0;0;0;
53;5;184494;5995;0;0;0;0;
54;6;184494;5995;0;0;0;0;
55;7;184494;5995;0;0;0;0;
56;8;184494;5995;0;0;0;0;
57;9;182147;8342;0;-2347;2347;0;
58;10;179795;10694;0;-2352;2352;0;
59;11;177440;13049;0;-2355;2355;0;
60;12;177440;13049;0;0;0;0;
61;13;177440;13049;0;0;0;0;
62;14;177440;13049;0;0;0;0;
63;15;177440;13049;0;0;0;0;
64;16;177440;13049;0;0;0;0;
65;17;177440;13049;0;0;0;0;
66;18;177440;13049;0;0;0;0;
67;19;177440;13049;0;0;0;0;
68;20;177440;13049;0;0;0;0;
69;21;177440;13049;0;0;0;0;
70;22;177440;13049;0;0;0;0;
71;23;177440;13049;0;0;0;0;
72;0;177440;13049;0;0;0;0;
73;1;177440;13049;0;0;0;0;
74;2;177440;13049;0;0;0;0;
75;3;177440;13049;0;0;0;0;
76;4;177440;13049;0;0;0;0;
77;5;177440;13049;0;0;0;0;
78;6;177440;13049;0;0;0;0;
79;7;177440;13049;0;0;0;0;
80;8;177440;13049;0;0;0;0;
81;9;175484;15005;0;-1956;1956;0;
82;10;173524;16965;0;-1960;1960;0;
83;11;171557;18932;0;-1967;1967;0;
84;12;171557;18932;0;0;0;0;
85;13;171557;18932;0;0;0;0;
86;14;171557;18932;0;0;0;0;
87;15;171557;18932;0;0;0;0;
88;16;171557;18932;0;0;0;0;
89;17;171557;18932;0;0;0;0;
90;18;171557;18932;0;0;0;0;
91;19;171557;18932;0;0;0;0;
92;20;171557;18932;0;0;0;0;
93;21;171557;18932;0;0;0;0;
94;22;171557;18932;0;0;0;0;
95;23;171557;18932;0;0;0;0;
96;0;171557;18932;0;0;0;0;
97;1;171557;18932;0;0;0;0;
98;2;171557;18932;0;0;0;0;
99;3;171557;18932;0;0;0;0;
100;4;171557;18932;0;0;0;0;
101;5;171557;18932;0;0;0;0;
102;6;171557;18932;0;0;0;0;
103;7;171557;18932;0;0;0;0;
104;8;171557;18932;0;0;0;0;
105;9;171117;19372;0;-440;440;0;
106;10;170672;19817;0;-445;445;0;
107;11;170226;20263;0;-446;446;0;
108;12;170226;20263;0;0;0;0;
109;13;170226;20263;0;0;0;0;
110;14;170226;20263;0;0;0;0;
111;15;170226;20263;0;0;0;0;
112;16;170226;20263;0;0;0;0;
113;17;170226;20263;0;0;0;0;
114;18;170226;20263;0;0;0;0;
115;19;170226;20263;0;0;0;0;
116;20;170226;20263;0;0;0;0;
117;21;170226;20263;0;0;0;0;
118;22;170226;20263;0;0;0;0;
119;23;170226;20263;0;0;0;0;
120;0;170226;20263;0;0;0;0;
121;1;170226;20263;0;0;0;0;
122;2;170226;20263;0;0;0;0;
123;3;170226;20263;0;0;0;0;
124;4;170226;20263;0;0;0;0;
125;5;170226;20263;0;0;0;0;
126;6;170226;20263;0;0;0;0;
127;7;170226;20263;0;0;0;0;
128;8;170226;20263;0;0;0;0;
129;9;170126;20363;0;-100;100;0;
130;10;170025;20464;0;-101;101;0;
131;11;169919;20570;0;-106;106;0;
132;12;169919;20570;0;0;0;0;
133;13;169919;20570;0;0;0;0;
134;14;169919;20570;0;0;0;0;
135;15;169919;20570;0;0;0;0;
136;16;169919;20570;0;0;0;0;
137;17;169919;20570;0;0;0;0;
138;18;169919;20570;0;0;0;0;
139;19;169919;20570;0;0;0;0;
140;20;169919;20570;0;0;0;0;
141;21;169919;20570;0;0;0;0;
142;22;169919;20570;0;0;0;0;
143;23;169919;20570;0;0;0;0;
144;0;169919;20570;0;0;0;0;
145;1;169919;20570;0;0;0;0;
146;2;169919;20570;0;0;0;0;
147;3;169919;20570;0;0;0;0;
148;4;169919;20570;0;0;0;0;
149;5;169919;20570;0;0;0;0;
150;6;169919;20570;0;0;0;0;
151;7;169919;20570;0;0;0;0;
152;8;169919;20570;0;0;0;0;
153;9;168553;21936;0;-1366;1366;0;
154;10;167185;23304;0;-1368;1368;0;
155;11;165809;24680;0;-1376;1376;0;
156;12;165809;24680;0;0;0;0;
157;13;165809;24680;0;0;0;0;
158;14;165809;24680;0;0;0;0;
159;15;165809;24680;0;0;0;0;
160;16;165809;24680;0;0;0;0;
161;17;165809;24680;0;0;0;0;
162;18;165809;24680;0;0;0;0;
163;19;165809;24680;0;0;0;0;
164;20;165809;24680;0;0;0;0;
165;21;165809;24680;0;0;0;0;
166;22;165809;24680;0;0;0;0;
167;23;165809;24680;0;0;0;0;
168;0;165809;24680;0;0;0;0;
169;1;165809;24680;0;0;0;0;
170;2;165809;24680;0;0;0;0;
171;3;165809;24680;0;0;0;0;
172;4;165809;24680;0;0;0;0;
173;5;165809;24680;0;0;0;0;
174;6;165809;24680;0;0;0;0;
175;7;165809;24680;0;0;0;0;
176;8;165809;24680;0;0;0;0;
177;9;164557;25932;0;-1252;1252;0;
178;10;163304;27185;0;-1253;1253;0;
179;11;162044;28445;0;-1260;1260;0;
180;12;162044;28445;0;0;0;0;
181;13;162044;28445;0;0;0;0;
182;14;162044;28445;0;0;0;0;
183;15;162044;28445;0;0;0;0;
184;16;162044;28445;0;0;0;0;
185;17;162044;28445;0;0;0;0;
186;18;162044;28445;0;0;0;0;
187;19;162044;28445;0;0;0;0;
188;20;162044;28445;0;0;0;0;
189;21;162044;28445;0;0;0;0;
190;22;162044;28445;0;0;0;0;
191;23;162044;28445;0;0;0;0;
192;0;162044;28445;0;0;0;0;
193;1;162044;28445;0;0;0;0;
194;2;162044;28445;0;0;0;0;
195;3;162044;28445;0;0;0;0;
196;4;162044;28445;0;0;0;0;
197;5;162044;28445;0;0;0;0;
198;6;162044;28445;0;0;0;0;
199;7;162044;28445;0;0;0;0;
200;8;162044;28445;0;0;0;0;
201;9;161119;29370;0;-925;925;0;
202;10;160191;30298;0;-928;928;0;
203;11;159259;31230;0;-932;932;0;
204;12;159259;31230;0;0;0;0;
205;13;159259;31230;0;0;0;0;
206;14;159259;31230;0;0;0;0;
207;15;159259;31230;0;0;0;0;
208;16;159259;31230;0;0;0;0;
209;17;159259;31230;0;0;0;0;
210;18;159259;31230;0;0;0;0;
211;19;159259;31230;0;0;0;0;
212;20;159259;31230;0;0;0;0;
213;21;159259;31230;0;0;0;0;
214;22;159259;31230;0;0;0;0;
215;23;159259;31230;0;0;0;0;
216;0;159259;31230;0;0;0;0;
217;1;159259;31230;0;0;0;0;
218;2;159259;31230;0;0;0;0;
219;3;159259;31230;0;0;0;0;
220;4;159259;31230;0;0;0;0;
221;5;159259;31230;0;0;0;0;
222;6;159259;31230;0;0;0;0;
223;7;159259;31230;0;0;0;0;
224;8;159259;31230;0;0;0;0;
225;9;158085;32404;0;-1174;1174;0;
226;10;156908;33581;0;-1177;1177;0;
227;11;155727;34762;0;-1181;1181;0;
228;12;155727;34762;0;0;0;0;
229;13;155727;34762;0;0;0;0;
230;14;155727;34762;0;0;0;0;
231;15;155727;34762;0;0;0;0;
232;16;155727;34762;0;0;0;0;
233;17;155727;34762;0;0;0;0;
234;18;155727;34762;0;0;0;0;
235;19;155727;34762;0;0;0;0;
236;20;155727;34762;0;0;0;0;
237;21;155727;34762;0;0;0;0;
238;22;155727;34762;0;0;0;0;
239;23;155727;34762;0;0;0;0;
