Frame;Hour;Susceptible;Infected;Removed;Vaccinated;dS;dI;dR;dV;
200;8;1380905;1;0;28445;0;0;0;0;
201;9;1380905;1;0;28445;0;0;0;0;
202;10;1380905;1;0;28445;0;0;0;0;
203;11;1380905;1;0;28445;0;0;0;0;
204;12;1380905;1;0;28445;0;0;0;0;
205;13;1380905;1;0;28445;0;0;0;0;
206;14;1380905;1;0;28445;0;0;0;0;
207;15;1380905;1;0;28445;0;0;0;0;
208;16;1380905;1;0;28445;0;0;0;0;
209;17;1380905;1;0;28445;0;0;0;0;
210;18;1380905;1;0;28445;0;0;0;0;
211;19;1380905;1;0;28445;0;0;0;0;
212;20;1380905;1;0;28445;0;0;0;0;
213;21;1380905;1;0;28445;0;0;0;0;
214;22;1380905;1;0;28445;0;0;0;0;
215;23;1380905;1;0;28445;0;0;0;0;
216;0;1378120;1;0;31230;-2785;0;0;2785;
217;1;1378120;1;0;31230;0;0;0;0;
218;2;1378120;1;0;31230;0;0;0;0;
219;3;1378120;1;0;31230;0;0;0;0;
220;4;1378120;1;0;31230;0;0;0;0;
221;5;1378120;1;0;31230;0;0;0;0;
222;6;1378120;1;0;31230;0;0;0;0;
223;7;1378120;1;0;31230;0;0;0;0;
224;8;1378120;1;0;31230;0;0;0;0;
225;9;1378120;1;0;31230;0;0;0;0;
226;10;1378120;1;0;31230;0;0;0;0;
227;11;1378120;1;0;31230;0;0;0;0;
228;12;1378120;1;0;31230;0;0;0;0;
229;13;1378120;1;0;31230;0;0;0;0;
230;14;1378120;1;0;31230;0;0;0;0;
231;15;1378120;1;0;31230;0;0;0;0;
232;16;1378120;1;0;31230;0;0;0;0;
233;17;1378120;1;0;31230;0;0;0;0;
234;18;1378120;1;0;31230;0;0;0;0;
235;19;1378120;1;0;31230;0;0;0;0;
236;20;1378120;1;0;31230;0;0;0;0;
237;21;1378120;1;0;31230;0;0;0;0;
238;22;1378120;1;0;31230;0;0;0;0;
239;23;1378120;1;0;31230;0;0;0;0;
240;0;1374588;1;0;34762;-3532;0;0;3532;
241;1;1374588;1;0;34762;0;0;0;0;
242;2;1374588;1;0;34762;0;0;0;0;
243;3;1374588;1;0;34762;0;0;0;0;
244;4;1374588;1;0;34762;0;0;0;0;
245;5;1374588;1;0;34762;0;0;0;0;
246;6;1374588;1;0;34762;0;0;0;0;
247;7;1374588;1;0;34762;0;0;0;0;
248;8;1374588;1;0;34762;0;0;0;0;
249;9;1374588;1;0;34762;0;0;0;0;
250;10;1374588;1;0;34762;0;0;0;0;
251;11;1374588;1;0;34762;0;0;0;0;
252;12;1374588;1;0;34762;0;0;0;0;
253;13;1374588;1;0;34762;0;0;0;0;
254;14;1374588;1;0;34762;0;0;0;0;
255;15;1374588;1;0;34762;0;0;0;0;
256;16;1374588;1;0;34762;0;0;0;0;
257;17;1374588;1;0;34762;0;0;0;0;
258;18;1374588;1;0;34762;0;0;0;0;
259;19;1374588;1;0;34762;0;0;0;0;
260;20;1374588;1;0;34762;0;0;0;0;
261;21;1374588;1;0;34762;0;0;0;0;
262;22;1374588;1;0;34762;0;0;0;0;
263;23;1374588;1;0;34762;0;0;0;0;
264;0;1368345;1;0;41005;-6243;0;0;6243;
265;1;1368345;1;0;41005;0;0;0;0;
266;2;1368345;1;0;41005;0;0;0;0;
267;3;1368345;1;0;41005;0;0;0;0;
268;4;1368345;1;0;41005;0;0;0;0;
269;5;1368345;1;0;41005;0;0;0;0;
270;6;1368345;1;0;41005;0;0;0;0;
271;7;1368345;1;0;41005;0;0;0;0;
272;8;1368345;1;0;41005;0;0;0;0;
273;9;1368345;1;0;41005;0;0;0;0;
274;10;1368345;1;0;41005;0;0;0;0;
275;11;1368345;1;0;41005;0;0;0;0;
276;12;1368345;1;0;41005;0;0;0;0;
277;13;1368345;1;0;41005;0;0;0;0;
278;14;1368345;1;0;41005;0;0;0;0;
279;15;1368345;1;0;41005;0;0;0;0;
280;16;1368345;1;0;41005;0;0;0;0;
281;17;1368345;1;0;41005;0;0;0;0;
282;18;1368345;1;0;41005;0;0;0;0;
283;19;1368345;1;0;41005;0;0;0;0;
284;20;1368345;1;0;41005;0;0;0;0;
285;21;1368345;1;0;41005;0;0;0;0;
286;22;1368345;1;0;41005;0;0;0;0;
287;23;1368345;1;0;41005;0;0;0;0;
288;0;1366299;1;0;43051;-2046;0;0;2046;
289;1;1366299;1;0;43051;0;0;0;0;
290;2;1366299;1;0;43051;0;0;0;0;
291;3;1366299;1;0;43051;0;0;0;0;
292;4;1366299;1;0;43051;0;0;0;0;
293;5;1366299;1;0;43051;0;0;0;0;
294;6;1366299;1;0;43051;0;0;0;0;
295;7;1366299;1;0;43051;0;0;0;0;
296;8;1366299;1;0;43051;0;0;0;0;
297;9;1366299;1;0;43051;0;0;0;0;
298;10;1366299;1;0;43051;0;0;0;0;
299;11;1366299;1;0;43051;0;0;0;0;
300;12;1366299;1;0;43051;0;0;0;0;
301;13;1366299;1;0;43051;0;0;0;0;
302;14;1366299;1;0;43051;0;0;0;0;
303;15;1366299;1;0;43051;0;0;0;0;
304;16;1366299;1;0;43051;0;0;0;0;
305;17;1366299;1;0;43051;0;0;0;0;
306;18;1366299;1;0;43051;0;0;0;0;
307;19;1366299;1;0;43051;0;0;0;0;
308;20;1366299;1;0;43051;0;0;0;0;
309;21;1366299;1;0;43051;0;0;0;0;
310;22;1366299;1;0;43051;0;0;0;0;
311;23;1366299;1;0;43051;0;0;0;0;
312;0;1366299;1;0;43051;0;0;0;0;
313;1;1366299;1;0;43051;0;0;0;0;
314;2;1366299;1;0;43051;0;0;0;0;
315;3;1366299;1;0;43051;0;0;0;0;
316;4;1366299;1;0;43051;0;0;0;0;
317;5;1366299;1;0;43051;0;0;0;0;
318;6;1366299;1;0;43051;0;0;0;0;
319;7;1366299;1;0;43051;0;0;0;0;
320;8;1366299;1;0;43051;0;0;0;0;
321;9;1366299;1;0;43051;0;0;0;0;
322;10;1366299;1;0;43051;0;0;0;0;
323;11;1366299;1;0;43051;0;0;0;0;
324;12;1366299;1;0;43051;0;0;0;0;
325;13;1366299;1;0;43051;0;0;0;0;
326;14;1366299;1;0;43051;0;0;0;0;
327;15;1366299;1;0;43051;0;0;0;0;
328;16;1366299;1;0;43051;0;0;0;0;
329;17;1366299;1;0;43051;0;0;0;0;
330;18;1366299;1;0;43051;0;0;0;0;
331;19;1366299;1;0;43051;0;0;0;0;
332;20;1366299;1;0;43051;0;0;0;0;
333;21;1366299;1;0;43051;0;0;0;0;
334;22;1366299;1;0;43051;0;0;0;0;
335;23;1366299;1;0;43051;0;0;0;0;
336;0;1362407;1;0;46943;-3892;0;0;3892;
337;1;1362407;1;0;46943;0;0;0;0;
338;2;1362407;1;0;46943;0;0;0;0;
339;3;1362407;1;0;46943;0;0;0;0;
340;4;1362407;1;0;46943;0;0;0;0;
341;5;1362407;1;0;46943;0;0;0;0;
342;6;1362407;1;0;46943;0;0;0;0;
343;7;1362407;1;0;46943;0;0;0;0;
344;8;1362407;1;0;46943;0;0;0;0;
345;9;1362407;1;0;46943;0;0;0;0;
346;10;1362407;1;0;46943;0;0;0;0;
347;11;1362407;1;0;46943;0;0;0;0;
348;12;1362407;1;0;46943;0;0;0;0;
349;13;1362407;1;0;46943;0;0;0;0;
350;14;1362407;1;0;46943;0;0;0;0;
351;15;1362407;1;0;46943;0;0;0;0;
352;16;1362407;1;0;46943;0;0;0;0;
353;17;1362407;1;0;46943;0;0;0;0;
354;18;1362407;1;0;46943;0;0;0;0;
355;19;1362407;1;0;46943;0;0;0;0;
356;20;1362407;1;0;46943;0;0;0;0;
357;21;1362407;1;0;46943;0;0;0;0;
358;22;1362407;1;0;46943;0;0;0;0;
359;23;1362407;1;0;46943;0;0;0;0;
360;0;1362123;1;0;47227;-284;0;0;284;
361;1;1362123;1;0;47227;0;0;0;0;
362;2;1362123;1;0;47227;0;0;0;0;
363;3;1362123;1;0;47227;0;0;0;0;
364;4;1362123;1;0;47227;0;0;0;0;
365;5;1362123;1;0;47227;0;0;0;0;
366;6;1362123;1;0;47227;0;0;0;0;
367;7;1362123;1;0;47227;0;0;0;0;
368;8;1362123;1;0;47227;0;0;0;0;
369;9;1362123;1;0;47227;0;0;0;0;
370;10;1362123;1;0;47227;0;0;0;0;
371;11;1362123;1;0;47227;0;0;0;0;
372;12;1362123;1;0;47227;0;0;0;0;
373;13;1362123;1;0;47227;0;0;0;0;
374;14;1362123;1;0;47227;0;0;0;0;
375;15;1362123;1;0;47227;0;0;0;0;
376;16;1362123;1;0;47227;0;0;0;0;
377;17;1362123;1;0;47227;0;0;0;0;
378;18;1362123;1;0;47227;0;0;0;0;
379;19;1362123;1;0;47227;0;0;0;0;
380;20;1362123;1;0;47227;0;0;0;0;
381;21;1362123;1;0;47227;0;0;0;0;
382;22;1362123;1;0;47227;0;0;0;0;
383;23;1362123;1;0;47227;0;0;0;0;
384;0;1358877;1;0;50473;-3246;0;0;3246;
385;1;1358877;1;0;50473;0;0;0;0;
386;2;1358877;1;0;50473;0;0;0;0;
387;3;1358877;1;0;50473;0;0;0;0;
388;4;1358877;1;0;50473;0;0;0;0;
389;5;1358877;1;0;50473;0;0;0;0;
390;6;1358877;1;0;50473;0;0;0;0;
391;7;1358877;1;0;50473;0;0;0;0;
392;8;1358877;1;0;50473;0;0;0;0;
393;9;1358877;1;0;50473;0;0;0;0;
394;10;1358877;1;0;50473;0;0;0;0;
395;11;1358877;1;0;50473;0;0;0;0;
396;12;1358877;1;0;50473;0;0;0;0;
397;13;1358877;1;0;50473;0;0;0;0;
398;14;1358877;1;0;50473;0;0;0;0;
399;15;1358877;1;0;50473;0;0;0;0;
400;16;1358877;1;0;50473;0;0;0;0;
401;17;1358877;1;0;50473;0;0;0;0;
402;18;1358877;1;0;50473;0;0;0;0;
403;19;1358877;1;0;50473;0;0;0;0;
404;20;1358877;1;0;50473;0;0;0;0;
405;21;1358877;1;0;50473;0;0;0;0;
406;22;1358877;1;0;50473;0;0;0;0;
407;23;1358877;1;0;50473;0;0;0;0;
408;0;1355015;1;0;54335;-3862;0;0;3862;
409;1;1355015;1;0;54335;0;0;0;0;
410;2;1355015;1;0;54335;0;0;0;0;
411;3;1355015;1;0;54335;0;0;0;0;
412;4;1355015;1;0;54335;0;0;0;0;
413;5;1355015;1;0;54335;0;0;0;0;
414;6;1355015;1;0;54335;0;0;0;0;
415;7;1355015;1;0;54335;0;0;0;0;
416;8;1355015;1;0;54335;0;0;0;0;
417;9;1355015;1;0;54335;0;0;0;0;
418;10;1355015;1;0;54335;0;0;0;0;
419;11;1355015;1;0;54335;0;0;0;0;
420;12;1355015;1;0;54335;0;0;0;0;
421;13;1355015;1;0;54335;0;0;0;0;
422;14;1355015;1;0;54335;0;0;0;0;
423;15;1355015;1;0;54335;0;0;0;0;
424;16;1355015;1;0;54335;0;0;0;0;
425;17;1355015;1;0;54335;0;0;0;0;
426;18;1355015;1;0;54335;0;0;0;0;
427;19;1355015;1;0;54335;0;0;0;0;
428;20;1355015;1;0;54335;0;0;0;0;
429;21;1355015;1;0;54335;0;0;0;0;
430;22;1355015;1;0;54335;0;0;0;0;
431;23;1355015;1;0;54335;0;0;0;0;
432;0;1352250;1;0;57100;-2765;0;0;2765;
433;1;1352250;1;0;57100;0;0;0;0;
434;2;1352250;1;0;57100;0;0;0;0;
435;3;1352250;1;0;57100;0;0;0;0;
436;4;1352250;1;0;57100;0;0;0;0;
437;5;1352250;1;0;57100;0;0;0;0;
438;6;1352250;1;0;57100;0;0;0;0;
439;7;1352250;1;0;57100;0;0;0;0;
440;8;1352250;1;0;57100;0;0;0;0;
441;9;1352250;1;0;57100;0;0;0;0;
442;10;1352250;1;0;57100;0;0;0;0;
443;11;1352250;1;0;57100;0;0;0;0;
444;12;1352250;1;0;57100;0;0;0;0;
445;13;1352250;1;0;57100;0;0;0;0;
446;14;1352250;1;0;57100;0;0;0;0;
447;15;1352250;1;0;57100;0;0;0;0;
448;16;1352250;1;0;57100;0;0;0;0;
449;17;1352250;1;0;57100;0;0;0;0;
450;18;1352250;1;0;57100;0;0;0;0;
451;19;1352250;1;0;57100;0;0;0;0;
452;20;1352250;1;0;57100;0;0;0;0;
453;21;1352250;1;0;57100;0;0;0;0;
454;22;1352250;1;0;57100;0;0;0;0;
455;23;1352250;1;0;57100;0;0;0;0;
456;0;1345642;1;0;63708;-6608;0;0;6608;
457;1;1345642;1;0;63708;0;0;0;0;
458;2;1345642;1;0;63708;0;0;0;0;
459;3;1345642;1;0;63708;0;0;0;0;
460;4;1345642;1;0;63708;0;0;0;0;
461;5;1345642;1;0;63708;0;0;0;0;
462;6;1345642;1;0;63708;0;0;0;0;
463;7;1345642;1;0;63708;0;0;0;0;
464;8;1345642;1;0;63708;0;0;0;0;
465;9;1345642;1;0;63708;0;0;0;0;
466;10;1345642;1;0;63708;0;0;0;0;
467;11;1345642;1;0;63708;0;0;0;0;
468;12;1345642;1;0;63708;0;0;0;0;
469;13;1345642;1;0;63708;0;0;0;0;
470;14;1345642;1;0;63708;0;0;0;0;
471;15;1345642;1;0;63708;0;0;0;0;
472;16;1345642;1;0;63708;0;0;0;0;
473;17;1345642;1;0;63708;0;0;0;0;
474;18;1345642;1;0;63708;0;0;0;0;
475;19;1345642;1;0;63708;0;0;0;0;
476;20;1345642;1;0;63708;0;0;0;0;
477;21;1345642;1;0;63708;0;0;0;0;
478;22;1345642;1;0;63708;0;0;0;0;
479;23;1345642;1;0;63708;0;0;0;0;
480;0;1345642;1;0;63708;0;0;0;0;
481;1;1345642;1;0;63708;0;0;0;0;
482;2;1345642;1;0;63708;0;0;0;0;
483;3;1345642;1;0;63708;0;0;0;0;
484;4;1345642;1;0;63708;0;0;0;0;
485;5;1345642;1;0;63708;0;0;0;0;
486;6;1345642;1;0;63708;0;0;0;0;
487;7;1345642;1;0;63708;0;0;0;0;
488;8;1345642;1;0;63708;0;0;0;0;
489;9;1345642;1;0;63708;0;0;0;0;
490;10;1345642;1;0;63708;0;0;0;0;
491;11;1345642;1;0;63708;0;0;0;0;
492;12;1345642;1;0;63708;0;0;0;0;
493;13;1345642;1;0;63708;0;0;0;0;
494;14;1345642;1;0;63708;0;0;0;0;
495;15;1345642;1;0;63708;0;0;0;0;
496;16;1345642;1;0;63708;0;0;0;0;
497;17;1345642;1;0;63708;0;0;0;0;
498;18;1345642;1;0;63708;0;0;0;0;
499;19;1345642;1;0;63708;0;0;0;0;
500;20;1345642;1;0;63708;0;0;0;0;
501;21;1345642;1;0;63708;0;0;0;0;
502;22;1345642;1;0;63708;0;0;0;0;
503;23;1345642;1;0;63708;0;0;0;0;
504;0;1343451;1;0;65899;-2191;0;0;2191;
505;1;1343451;1;0;65899;0;0;0;0;
506;2;1343451;1;0;65899;0;0;0;0;
507;3;1343451;1;0;65899;0;0;0;0;
508;4;1343451;1;0;65899;0;0;0;0;
509;5;1343451;1;0;65899;0;0;0;0;
510;6;1343451;1;0;65899;0;0;0;0;
511;7;1343451;1;0;65899;0;0;0;0;
512;8;1343451;1;0;65899;0;0;0;0;
513;9;1343451;1;0;65899;0;0;0;0;
514;10;1343451;1;0;65899;0;0;0;0;
515;11;1343451;1;0;65899;0;0;0;0;
516;12;1343451;1;0;65899;0;0;0;0;
517;13;1343451;1;0;65899;0;0;0;0;
518;14;1343451;1;0;65899;0;0;0;0;
519;15;1343451;1;0;65899;0;0;0;0;
520;16;1343451;1;0;65899;0;0;0;0;
521;17;1343451;1;0;65899;0;0;0;0;
522;18;1343451;1;0;65899;0;0;0;0;
523;19;1343451;1;0;65899;0;0;0;0;
524;20;1343451;1;0;65899;0;0;0;0;
525;21;1343451;1;0;65899;0;0;0;0;
526;22;1343451;1;0;65899;0;0;0;0;
527;23;1343451;1;0;65899;0;0;0;0;
528;0;1340825;1;0;68525;-2626;0;0;2626;
529;1;1340825;1;0;68525;0;0;0;0;
530;2;1340825;1;0;68525;0;0;0;0;
531;3;1340825;1;0;68525;0;0;0;0;
532;4;1340825;1;0;68525;0;0;0;0;
533;5;1340825;1;0;68525;0;0;0;0;
534;6;1340825;1;0;68525;0;0;0;0;
535;7;1340825;1;0;68525;0;0;0;0;
536;8;1340825;1;0;68525;0;0;0;0;
537;9;1340825;1;0;68525;0;0;0;0;
538;10;1340825;1;0;68525;0;0;0;0;
539;11;1340825;1;0;68525;0;0;0;0;
540;12;1340825;1;0;68525;0;0;0;0;
541;13;1340825;1;0;68525;0;0;0;0;
542;14;1340825;1;0;68525;0;0;0;0;
543;15;1340825;1;0;68525;0;0;0;0;
544;16;1340825;1;0;68525;0;0;0;0;
545;17;1340825;1;0;68525;0;0;0;0;
546;18;1340825;1;0;68525;0;0;0;0;
547;19;1340825;1;0;68525;0;0;0;0;
548;20;1340825;1;0;68525;0;0;0;0;
549;21;1340825;1;0;68525;0;0;0;0;
550;22;1340825;1;0;68525;0;0;0;0;
551;23;1340825;1;0;68525;0;0;0;0;
552;0;1334075;1;0;75275;-6750;0;0;6750;
553;1;1334075;1;0;75275;0;0;0;0;
554;2;1334075;1;0;75275;0;0;0;0;
555;3;1334075;1;0;75275;0;0;0;0;
556;4;1334075;1;0;75275;0;0;0;0;
557;5;1334075;1;0;75275;0;0;0;0;
558;6;1334075;1;0;75275;0;0;0;0;
559;7;1334075;1;0;75275;0;0;0;0;
560;8;1334075;1;0;75275;0;0;0;0;
561;9;1334075;1;0;75275;0;0;0;0;
562;10;1334075;1;0;75275;0;0;0;0;
563;11;1334075;1;0;75275;0;0;0;0;
564;12;1334075;1;0;75275;0;0;0;0;
565;13;1334075;1;0;75275;0;0;0;0;
566;14;1334075;1;0;75275;0;0;0;0;
567;15;1334075;1;0;75275;0;0;0;0;
568;16;1334075;1;0;75275;0;0;0;0;
569;17;1334075;1;0;75275;0;0;0;0;
570;18;1334075;1;0;75275;0;0;0;0;
571;19;1334075;1;0;75275;0;0;0;0;
572;20;1334075;1;0;75275;0;0;0;0;
573;21;1334075;1;0;75275;0;0;0;0;
574;22;1334075;1;0;75275;0;0;0;0;
575;23;1334075;1;0;75275;0;0;0;0;
576;0;1327389;1;0;81961;-6686;0;0;6686;
577;1;1327389;1;0;81961;0;0;0;0;
578;2;1327389;1;0;81961;0;0;0;0;
